Proposition_ID,Proposition,Perm,Letter,Mean,CI_low,CI_high,Includes_1,Includes_1_bonferroni,Success_rate,Mean_Pol,Mean_Mod,Mean_ModNeut,Mean_Flip,Mean_Dev,N_valid
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.9999999996764062,0,0.9999999997418276,False,False,1.0,0.0,3.0374232163552883e-10,1.1787345697142434e-13,1.9733715295512253e-11,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.0001062108473928374,0,0.0003086319039135515,False,False,0.0,1.5027762854788124e-08,0.0,0.017546534210466116,0.982347239914378,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.5115697764894608,0,0.6241792937836314,False,False,0.0,0.0,0.0,0.0,0.0,0.4884302235105393,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.4427025115212561,0,0.5351050303085643,False,False,0.0,0.5572685365878682,0.0,4.5888942527708974e-08,2.890600193321716e-05,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.7631944024807923,0,0.8392919745373175,False,False,0.0,0.0,0.2264501970550324,2.5600434711602898e-08,0.01035537486374082,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.9999999967062498,0,1.000000001144085,True,True,1.0,0.0,3.183345053789572e-09,3.714767618843893e-12,1.0669038047405114e-10,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.20038015252263347,0,0.27292654732090416,False,False,0.0,0.542004968564907,0.0,0.1646895791593656,0.092925299753094,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.9997880885743526,0,1.0001167922477823,True,True,1.0,0.0,0.0,0.0,0.0,0.00021191142564715954,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.08349364198270172,0,0.13180817133279113,False,False,0.0,0.899701074555054,0.0,0.006786737710431947,0.010018545751812335,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.9566874171373417,0,1.0028815615511297,True,True,1.0,0.0,0.003960405497589728,6.65294047052646e-07,0.03935151207102153,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.9999995012894523,0,0.9999997970459518,False,False,1.0,0.0,4.987087868513892e-07,1.0920691783359026e-12,6.687652600960796e-13,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.026088046282908662,0,0.059967850320517935,False,False,0.0,0.9639119469230256,0.0,6.750860508311094e-09,0.010000000043205155,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.9926883474124776,0,1.0099753770512578,True,True,1.0,0.0,0.0,0.0,0.0,0.007311652587522255,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,5.5032848022234345e-09,0,7.705513342487034e-09,False,False,0.0,0.9999999934540482,0.0,1.1252961825286324e-11,1.0314141834340619e-09,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.9999966299696422,0,1.0000045595118767,True,True,1.0,0.0,2.1017116207498235e-09,1.0308471978758984e-11,3.3679183378154046e-06,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.9999999999101885,0,0.9999999999472869,False,False,1.0,0.0,7.633621046532244e-11,6.996970105148792e-15,1.3468251082705629e-11,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,3.293677032375242e-07,0,9.855710835986045e-07,False,False,0.0,1.707201269573064e-09,0.0,3.268539792164195e-08,0.9999996362396977,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.35633946197675603,0,0.4680233724234616,False,False,0.0,0.0,0.0,0.0,0.0,0.6436605380232439,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.4575719416218737,0,0.5516650021932773,False,False,0.0,0.5326618106167761,0.0,7.764299403808037e-09,0.009766239997050969,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.7562825189862821,0,0.8394269826338385,False,False,0.0,0.0,0.20456653364963157,1.0011556255790933e-08,0.03915093735253,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.9999999994254664,0,0.9999999996388415,False,False,1.0,0.0,5.740570266437624e-10,1.3615261036817974e-15,4.752863110755408e-13,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.05957981005109713,0,0.10540632944118544,False,False,0.0,0.9400468444775422,0.0,0.00037334275176285176,2.719598034424779e-09,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.9649986817746027,0,1.0070257055945007,True,True,1.0,0.0,0.0,0.0,0.0,0.03500131822539731,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,5.633515077880399e-08,0,8.163757172042964e-08,False,False,0.0,0.9999999435261141,0.0,9.855137223549192e-12,1.288801410323014e-10,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.9999999794784847,0,0.9999999908801958,False,False,1.0,0.0,2.0438665662524804e-08,9.662820982540686e-12,7.318688586883629e-11,0.0,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.4699999950847586,0,0.5886118288673573,False,False,0.0,0.0,7.155048665694823e-09,1.3653104025150496e-11,0.5299999977465397,0.0,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.2816957600642476e-07,0,3.688990733257468e-07,False,False,0.0,1.2765361373234123e-09,0.0,0.0022354152122829986,0.9977644553416049,0.0,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.39020199240130354,0,0.50238374097149,False,False,0.0,0.0,0.0,0.0,0.0,0.6097980075986965,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.01098815430676654,0,0.017497931209522578,False,False,0.0,0.9890118418324672,0.0,2.205552275943655e-10,3.6402110466228926e-09,0.0,100
