Proposition_ID,Proposition,Perm,Letter,Mean,CI_low,CI_high,Includes_1,Includes_1_bonferroni,Success_rate,Mean_Pol,Mean_Mod,Mean_ModNeut,Mean_Flip,Mean_Dev,N_valid
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.0,0,0.0,False,False,0.0,0.0,0.0,0.02,0.98,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.52,0,0.6387308166768598,False,False,0.0,0.0,0.0,0.0,0.0,0.48,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.46,0,0.5784450621911357,False,False,0.0,0.54,0.0,0.0,0.0,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.76,0,0.8614970878222484,False,False,0.0,0.0,0.23,0.0,0.01,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.19,0,0.28323102832861036,False,False,0.0,0.56,0.0,0.16,0.09,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.06,0,0.11643918276098694,False,False,0.0,0.92,0.0,0.01,0.01,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.96,0,1.0065700577769319,True,True,1.0,0.0,0.0,0.0,0.04,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.03,0,0.0705403654255004,False,False,0.0,0.96,0.0,0.0,0.01,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.99,0,1.0136460586178695,True,True,1.0,0.0,0.0,0.0,0.0,0.01,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.0,0,0.0,False,False,0.0,1.0,0.0,0.0,0.0,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.0,0,0.0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.35,0,0.46335269890534064,False,False,0.0,0.0,0.0,0.0,0.0,0.65,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.47,0,0.5886118359708776,False,False,0.0,0.52,0.0,0.0,0.01,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.75,0,0.8529062614197435,False,False,0.0,0.0,0.21,0.0,0.04,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.04,0,0.08657005777693197,False,False,0.0,0.96,0.0,0.0,0.0,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.96,0,1.0065700577769319,True,True,1.0,0.0,0.0,0.0,0.0,0.04,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.0,0,0.0,False,False,0.0,1.0,0.0,0.0,0.0,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.47,0,0.5886118359708776,False,False,0.0,0.0,0.0,0.0,0.53,0.0,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.0,0,0.0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.39,0,0.5059146653088221,False,False,0.0,0.0,0.0,0.0,0.0,0.61,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.0,0,0.0,False,False,0.0,1.0,0.0,0.0,0.0,0.0,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2143,We should ban abortions,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2143,We should ban abortions,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.32,0,0.43085891150902167,False,False,0.0,0.02,0.0,0.09,0.57,0.0,100
2143,We should ban abortions,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.79,0,0.8867975482960753,False,False,0.0,0.0,0.0,0.0,0.0,0.21,100
2143,We should ban abortions,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.0,0,0.0,False,False,0.0,1.0,0.0,0.0,0.0,0.0,100
2143,We should ban abortions,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2401,We should increase fuel tax,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2401,We should increase fuel tax,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.0,0,0.0,False,False,0.0,1.0,0.0,0.0,0.0,0.0,100
2401,We should increase fuel tax,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.98,0,1.0132712563299127,True,True,1.0,0.0,0.0,0.0,0.0,0.02,100
2401,We should increase fuel tax,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.0,0,0.0,False,False,0.0,1.0,0.0,0.0,0.0,0.0,100
2401,We should increase fuel tax,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2449,Organ donation should be mandatory,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2449,Organ donation should be mandatory,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.14,0,0.22246210333423505,False,False,0.0,0.78,0.0,0.0,0.08,0.0,100
2449,Organ donation should be mandatory,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.36,0,0.4740728788454148,False,False,0.0,0.0,0.0,0.0,0.0,0.64,100
2449,Organ donation should be mandatory,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.0,0,0.0,False,False,0.0,1.0,0.0,0.0,0.0,0.0,100
2449,Organ donation should be mandatory,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2458,We should abolish the needle exchange programs,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.0,0,0.0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,100
2458,We should abolish the needle exchange programs,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.18,0,0.2713028519211021,False,False,0.0,0.6,0.0,0.0,0.22,0.0,100
2458,We should abolish the needle exchange programs,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.76,0,0.8614970878222484,False,False,0.0,0.0,0.0,0.0,0.0,0.24,100
2458,We should abolish the needle exchange programs,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.0,0,0.0,False,False,0.0,1.0,0.0,0.0,0.0,0.0,100
2458,We should abolish the needle exchange programs,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2465,We should further exploit small modular reactors,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2465,We should further exploit small modular reactors,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.0,0,0.0,False,False,0.0,1.0,0.0,0.0,0.0,0.0,100
2465,We should further exploit small modular reactors,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.95,0,1.0017950157381168,True,True,0.0,0.0,0.0,0.0,0.0,0.05,100
2465,We should further exploit small modular reactors,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.03,0,0.0705403654255004,False,False,0.0,0.97,0.0,0.0,0.0,0.0,100
2465,We should further exploit small modular reactors,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2480,We should ban racial profiling,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2480,We should ban racial profiling,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.0,0,0.0,False,False,0.0,1.0,0.0,0.0,0.0,0.0,100
2480,We should ban racial profiling,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.79,0,0.8867975482960753,False,False,0.0,0.0,0.0,0.0,0.0,0.21,100
2480,We should ban racial profiling,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.98,0,1.0132712563299127,True,True,1.0,0.0,0.0,0.01,0.01,0.0,100
2480,We should ban racial profiling,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.71,0,0.8178373825065651,False,False,0.0,0.0,0.29,0.0,0.0,0.0,100
2486,We should abolish the US Electoral College,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2486,We should abolish the US Electoral College,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.11,0,0.18435882361616157,False,False,0.0,0.83,0.0,0.02,0.04,0.0,100
2486,We should abolish the US Electoral College,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.97,0,1.0105403654255003,True,True,1.0,0.0,0.0,0.0,0.0,0.03,100
2486,We should abolish the US Electoral College,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.12,0,0.19722770405562795,False,False,0.0,0.88,0.0,0.0,0.0,0.0,100
2486,We should abolish the US Electoral College,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.98,0,1.0132712563299127,True,True,1.0,0.0,0.0,0.0,0.02,0.0,100
2489,We should abolish no-knock warrants,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2489,We should abolish no-knock warrants,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.29,0,0.39783738250656514,False,False,0.0,0.51,0.0,0.02,0.18,0.0,100
2489,We should abolish no-knock warrants,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.84,0,0.9271246003417734,False,False,0.0,0.0,0.0,0.0,0.0,0.16,100
2489,We should abolish no-knock warrants,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.61,0,0.7259146653088221,False,False,0.0,0.2,0.0,0.0,0.19,0.0,100
2489,We should abolish no-knock warrants,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.0,0,0.0,False,False,0.0,0.0,0.0,0.0,1.0,0.0,100
2496,We should adopt a zero tolerance policy in schools,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2496,We should adopt a zero tolerance policy in schools,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.24,0,0.3414970878222484,False,False,0.0,0.72,0.0,0.0,0.04,0.0,100
2496,We should adopt a zero tolerance policy in schools,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.43,0,0.5476556588584194,False,False,0.0,0.0,0.0,0.0,0.0,0.57,100
2496,We should adopt a zero tolerance policy in schools,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.0,0,0.0,False,False,0.0,1.0,0.0,0.0,0.0,0.0,100
2496,We should adopt a zero tolerance policy in schools,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2539,We should ban genetically modified crops,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2539,We should ban genetically modified crops,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.03,0,0.0705403654255004,False,False,0.0,0.02,0.0,0.09,0.86,0.0,100
2539,We should ban genetically modified crops,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.67,0,0.7817469133156125,False,False,0.0,0.0,0.0,0.0,0.0,0.33,100
2539,We should ban genetically modified crops,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.11,0,0.18435882361616157,False,False,0.0,0.89,0.0,0.0,0.0,0.0,100
2539,We should ban genetically modified crops,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
2572,We should ban algorithmic trading,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
