Proposition_ID,Proposition,Perm,Letter,Mean,CI_low,CI_high,Includes_1,Includes_1_bonferroni,Success_rate,Mean_Pol,Mean_Mod,Mean_ModNeut,Mean_Flip,Mean_Dev,N_valid
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.9999999689353746,0,1.0000000233692201,True,True,1.0,0.0,3.1064625507415726e-08,0.0,0.0,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.7321960339238142,0,0.8266553805059367,False,False,0.0,0.2678039660761854,0.0,5.611715772924417e-17,5.245945198261073e-16,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.5204327461260422,0,0.6390584617005489,False,False,0.0,0.0,0.0,0.0,0.0,0.47956725387395777,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.5413804591688076e-14,0,3.0924934218109675e-14,False,False,0.0,0.9999999999999848,0.0,0.0,0.0,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.9999999999999878,0,1.0000000000000027,True,True,1.0,0.0,1.2185581768640453e-14,0.0,0.0,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.9999137116644665,0,1.0001165259722404,True,True,1.0,0.0,8.628833553353639e-05,0.0,0.0,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.5587466468706047,0,0.6685716319946535,False,False,0.0,0.4412533531293932,0.0,2.6106589994016467e-16,1.842853500165704e-15,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.9999999999660173,0,1.000000000046373,True,True,1.0,0.0,0.0,0.0,0.0,3.3982678079459807e-11,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.5142689644877663e-05,0,5.063743396328124e-05,False,False,0.0,0.9999848573103551,0.0,0.0,0.0,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.999999999999428,0,1.0000000000005782,True,True,1.0,0.0,5.721920521550919e-13,0.0,0.0,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.6109395934178288,0,0.7134600845259095,False,False,0.0,0.0,0.38906040658217106,0.0,1.486012852769342e-16,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.9999110495734044,0,1.0000729484019792,True,True,1.0,8.89504265953366e-05,0.0,0.0,5.630597994513516e-16,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,1.0,0,1.0,True,True,1.0,0.0,0.0,0.0,0.0,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.2994892915948319e-11,0,4.2566512062023816e-11,False,False,0.0,0.9999999999863821,0.0,0.0,6.229831256611807e-13,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.9999999999964095,0,1.0000000000014997,True,True,1.0,0.0,3.5901022796018355e-12,0.0,3.516757153585432e-16,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.9999329394098418,0,1.0000911961107621,True,True,1.0,0.0,6.706059015804675e-05,0.0,0.0,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.9243085788260577,0,0.9843627578156284,False,True,0.0,0.06569142117394057,0.0,9.210746536037156e-16,0.010000000000000904,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.8496267311672616,0,0.9344527273548519,False,False,0.0,0.0,0.0,0.0,0.0,0.1503732688327383,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,3.9282335190324273e-13,0,1.285798930353017e-12,False,False,0.0,0.9999999999996072,0.0,0.0,0.0,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.999999999368281,0,1.000000000278881,True,True,1.0,0.0,6.317190140275516e-10,0.0,0.0,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.7241592909738265,0,0.8144523523979015,False,False,0.0,0.0,0.2758407090261732,0.0,2.043705354135023e-16,0.0,100
