Proposition_ID,Proposition,Perm,Letter,Mean,CI_low,CI_high,Includes_1,Includes_1_bonferroni,Success_rate,Mean_Pol,Mean_Mod,Mean_ModNeut,Mean_Flip,Mean_Dev,N_valid
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.989999996140522,0,1.0136460546562711,True,True,1.0,0.0,2.2337301986376955e-09,1.0083590709174999e-11,0.01000000161566423,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.0046812842255337704,0,0.011323883153063997,False,False,0.0,8.444235197871043e-07,0.0,0.00840542491184311,0.9869124464391034,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.5786552238052718,0,0.6891470192244591,False,False,0.0,0.0,0.0,0.0,0.0,0.42134477619472827,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.8334449208606475,0,0.9008150438750647,False,False,0.0,0.16655123664309923,0.0,3.6076262665876822e-06,2.3486998673424812e-07,0.0,100
1161,We should ban cosmetic surgery,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.5773167819225159,0,0.6592530275503096,False,False,0.0,0.0,0.42268112610900826,2.5930083041386458e-08,2.0660383927159403e-06,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.9999999803333108,0,0.999999987508298,False,False,1.0,0.0,1.8179806921440066e-08,1.7081527274674745e-11,1.4698008186296855e-09,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.2493121127440564,0,0.3358965134384263,False,False,0.0,0.32524208235916996,0.0,0.31388348792272003,0.1115623169740535,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.994367740179892,0,1.0076607842691792,True,True,1.0,0.0,0.0,0.0,0.0,0.005632259820107901,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.729401304303753,0,0.8250907811324206,False,False,0.0,0.22239196011668352,0.0,0.018237631152521635,0.029969104427041832,0.0,100
1661,We should ban school uniforms,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.9589112322445483,0,1.0002265953526268,True,True,1.0,0.0,0.01182437804148917,2.0307039048216288e-07,0.029264186643571954,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.9999634410704605,0,0.9999831070886126,False,False,1.0,0.0,3.6558803494202845e-05,9.104505902593958e-11,3.5000255819604356e-11,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.09277684538816752,0,0.14747444788071792,False,False,0.0,0.9068485669674063,0.0,0.0003744843843037103,1.0326012240627616e-07,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.9997496287228367,0,1.0002934929422123,True,True,1.0,0.0,0.0,0.0,0.0,0.00025037127716325496,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.6663439948656707e-08,0,2.5414087458462257e-08,False,False,0.0,0.9999999797266025,0.0,2.229437905671052e-11,3.5876633245756694e-09,0.0,100
1902,We should legalize ivory trade,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.9999999922178988,0,0.9999999952833278,False,False,1.0,0.0,6.622761426110987e-09,1.9943389501827028e-11,1.139396480866415e-09,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.8599999939539704,0,0.9424620962172272,False,False,0.0,0.0,2.380996666414887e-09,2.1464747264087011e-10,0.14000000345038544,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,1.0496075152498234e-06,0,2.7874361217439624e-06,False,False,0.0,3.799541707218494e-08,0.0,1.9007043272404863e-08,0.9999988933900245,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.584965083172647,0,0.6990150635333352,False,False,0.0,0.0,0.0,0.0,0.0,0.4150349168273531,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.7539589770097279,0,0.829526372474513,False,False,0.0,0.226034161987332,0.0,6.899406269154985e-08,0.02000679200887746,0.0,100
2108,Surrogacy should be banned,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.5858420674948085,0,0.6723384485641557,False,False,0.0,0.0,0.4040995161710707,1.4466186803084232e-07,0.01005827167225281,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.9999999891187126,0,0.9999999933380304,False,False,1.0,0.0,1.0861891052449476e-08,5.6021248514409e-12,1.3794335929197537e-11,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,0.2980639249798093,0,0.3935971034793746,False,False,0.0,0.6920948988002088,0.0,0.004467127658296529,0.005374048561685254,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.9799956559265014,0,1.0132573434411587,True,True,1.0,0.0,0.0,0.0,0.0,0.02000434407349847,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,1.1992015610781197e-06,0,2.9335521966848176e-06,False,False,0.0,0.9999988005615082,0.0,2.1121130335213325e-11,2.1580942806789057e-10,0.0,100
2110,We should lower the age of consent,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",E,0.9999999054758252,0,0.9999999586056367,False,False,1.0,0.0,9.414587448712899e-08,2.216744247329923e-11,3.5613291628446027e-10,0.0,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",A,0.05999999233702711,0,0.11643916752282911,False,False,0.0,0.0,2.7842261922582045e-09,4.115777732069484e-11,0.9400000048375889,0.0,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",B,3.101326672937736e-09,0,3.834580779197359e-09,False,False,0.0,8.982091030958027e-11,0.0,1.759993130144496e-08,0.9999999792089211,0.0,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",C,0.46337842660252787,0,0.5789257349115641,False,False,0.0,0.0,0.0,0.0,0.0,0.5366215733974722,100
2125,We should ban organic food,"[['A', 'B', 'C', 'D', 'E'], ['A', 'B', 'C', 'D', 'E']]",D,0.17846648005222465,0,0.252797571377594,False,False,0.0,0.8215335160689832,0.0,8.325758842959226e-10,3.0462163731113187e-09,0.0,100
